,Date/Time,Retweet Count,Favourite Count,Retweet Rolling Av,Favourite Rolling Av
397,2018-12-14 02:55:02,12326,48946,9436.7,42022.85
398,2018-12-14 02:54:50,4853,23641,9481.2,41796.7
399,2018-12-14 02:54:19,10911,54593,9819.2,43079.9
400,2018-12-14 02:53:24,6294,28129,9252.45,40180.4
401,2018-12-14 02:52:49,23803,101801,10228.9,43647.15
402,2018-12-14 02:51:36,3238,22364,10066.35,42760.15
403,2018-12-14 02:50:13,5046,27367,7768.5,36064.9
404,2018-12-14 02:50:11,28532,122465,8981.5,40791.95
405,2018-12-14 02:08:19,15542,48061,9564.8,42147.9
406,2018-12-14 00:21:58,216,0,9488.45,41334.05
407,2018-12-13 21:27:58,12817,78726,9867.1,43964.15
408,2018-12-13 21:18:34,11069,58412,10153.25,45437.3
409,2018-12-13 21:18:24,31448,170561,11610.05,53040.0
410,2018-12-13 21:12:42,3920,20247,10575.35,50731.55
411,2018-12-13 21:06:43,4912,30954,10324.1,50010.65
412,2018-12-13 21:06:16,7091,43416,10419.25,50790.1
413,2018-12-13 21:03:29,2116,14860,9970.45,49248.25
414,2018-12-13 21:03:15,1784,13193,9820.7,48486.9
415,2018-12-13 21:02:31,4543,27331,9701.85,47945.5
416,2018-12-13 21:01:37,4402,24709,9743.15,47988.8
417,2018-12-13 21:01:15,4549,27291,9354.3,46906.05
418,2018-12-13 20:59:59,7124,40341,9467.85,47741.05
419,2018-12-13 20:58:26,8565,42283,9350.55,47125.55
420,2018-12-13 20:56:53,24868,117023,10279.25,51570.25
421,2018-12-13 20:55:11,12531,67315,9715.65,49845.95
422,2018-12-13 20:54:14,8230,39655,9965.25,50710.5
423,2018-12-13 20:53:18,7646,33385,10095.25,51011.4
424,2018-12-13 19:27:26,747,12679,8706.0,45522.1
425,2018-12-13 19:17:49,729,8770,7965.35,43557.55
426,2018-12-13 17:04:15,19549,65407,8932.0,46827.9
427,2018-12-12 22:43:19,4092,29448,8495.75,44364.0
428,2018-12-12 20:45:45,9233,72402,8403.95,45063.5
429,2018-12-12 18:11:57,640,8377,6863.55,36954.3
430,2018-12-12 17:55:56,4645,33479,6899.8,37615.9
431,2018-12-12 17:55:01,460,5319,6677.2,36334.15
432,2018-12-11 15:10:46,10026,67277,6823.95,37527.2
433,2018-12-11 00:52:06,701,6647,6753.2,37116.55
434,2018-12-10 22:05:12,2625,38088,6795.25,38361.3
435,2018-12-10 22:04:10,1564,16493,6646.3,37819.4
436,2018-12-10 21:52:37,47,546,6428.55,36611.25
437,2018-12-10 21:52:24,923,9007,6247.25,35697.05
438,2018-12-10 21:52:02,331,5051,5907.6,33932.55
439,2018-12-10 21:51:47,823,6514,5520.5,32144.1
440,2018-12-10 21:51:46,344,5210,4294.3,26553.45
441,2018-12-10 21:51:30,3311,26891,3833.3,24532.25
442,2018-12-10 21:12:16,664,9473,3455.0,23023.15
443,2018-12-10 21:09:17,309,4843,3088.15,21596.05
444,2018-12-09 00:54:09,60839,0,6092.75,20962.1
445,2018-12-09 00:53:30,744,0,6093.5,20523.6
446,2018-12-07 23:28:04,15861,62119,5909.1,20359.2
447,2018-12-07 22:35:53,1693,0,5789.15,18886.8
448,2018-12-07 20:26:34,4828,0,5568.9,15266.7
449,2018-12-06 14:13:14,300,0,5551.9,14847.85
450,2018-12-06 14:12:09,511,0,5345.2,13173.9
451,2018-12-06 14:11:27,16096,0,6127.0,12907.95
452,2018-12-04 03:15:01,776,16513,5664.5,10369.75
453,2018-12-04 01:41:04,393,3582,5649.1,10216.5
